kind,category,source_root,source_path,copied_path,relative_in_source,size_bytes
figures,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/uniform/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sampler_ablation/sampler-ablation8-20260603_235755/runs/uniform/plots/infogain_curves.png,runs/uniform/plots/infogain_curves.png,410183
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223/analysis/sampler_ablation_curves.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_234223/analysis/sampler_ablation_curves.csv,analysis/sampler_ablation_curves.csv,2138
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223/analysis/sampler_ablation_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_234223/analysis/sampler_ablation_summary.csv,analysis/sampler_ablation_summary.csv,1729
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223/analysis/sampler_ablation_summary.json,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_234223/analysis/sampler_ablation_summary.json,analysis/sampler_ablation_summary.json,2795
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_234223/analysis/sampler_ablation_target_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_234223/analysis/sampler_ablation_target_metrics.csv,analysis/sampler_ablation_target_metrics.csv,6281
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/analysis/sampler_ablation_curves.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/analysis/sampler_ablation_curves.csv,analysis/sampler_ablation_curves.csv,3644
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/analysis/sampler_ablation_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/analysis/sampler_ablation_summary.csv,analysis/sampler_ablation_summary.csv,1824
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/analysis/sampler_ablation_summary.json,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/analysis/sampler_ablation_summary.json,analysis/sampler_ablation_summary.json,2890
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/analysis/sampler_ablation_target_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/analysis/sampler_ablation_target_metrics.csv,analysis/sampler_ablation_target_metrics.csv,6617
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/entropy/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/entropy/plots/gpu_utilization_summary.csv,runs/entropy/plots/gpu_utilization_summary.csv,240
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/entropy/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/entropy/plots/infogain_step_metrics.csv,runs/entropy/plots/infogain_step_metrics.csv,16949
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/entropy/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/entropy/plots/tensorboard_scalars.csv,runs/entropy/plots/tensorboard_scalars.csv,1595586
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/transfer/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/transfer/plots/gpu_utilization_summary.csv,runs/transfer/plots/gpu_utilization_summary.csv,241
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/transfer/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/transfer/plots/infogain_step_metrics.csv,runs/transfer/plots/infogain_step_metrics.csv,16940
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/transfer/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/transfer/plots/tensorboard_scalars.csv,runs/transfer/plots/tensorboard_scalars.csv,1604253
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/uniform/plots/gpu_utilization_summary.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/uniform/plots/gpu_utilization_summary.csv,runs/uniform/plots/gpu_utilization_summary.csv,239
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/uniform/plots/infogain_step_metrics.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/uniform/plots/infogain_step_metrics.csv,runs/uniform/plots/infogain_step_metrics.csv,15889
tables,sampler_ablation,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/sampler-ablation8-20260603_235755/runs/uniform/plots/tensorboard_scalars.csv,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/tables/sampler_ablation/sampler-ablation8-20260603_235755/runs/uniform/plots/tensorboard_scalars.csv,runs/uniform/plots/tensorboard_scalars.csv,1593454
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/aggregate/H_heatmap.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/aggregate/H_heatmap.png,isolated9/aggregate/H_heatmap.png,52018
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/aggregate/H_small_multiples.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/aggregate/H_small_multiples.png,isolated9/aggregate/H_small_multiples.png,67790
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/aggregate/action_entropy_per_token_heatmap.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/aggregate/action_entropy_per_token_heatmap.png,isolated9/aggregate/action_entropy_per_token_heatmap.png,62229
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/aggregate/initial_final_relationships.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/aggregate/initial_final_relationships.png,isolated9/aggregate/initial_final_relationships.png,77798
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/aggregate/p_small_multiples.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/aggregate/p_small_multiples.png,isolated9/aggregate/p_small_multiples.png,64155
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/aggregate/sweep_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/aggregate/sweep_curves.png,isolated9/aggregate/sweep_curves.png,266444
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11149/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11149/plots/gpu_utilization_curves.png,isolated9/runs/problem_11149/plots/gpu_utilization_curves.png,379858
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11149/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11149/plots/infogain_curves.png,isolated9/runs/problem_11149/plots/infogain_curves.png,265927
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11522/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11522/plots/gpu_utilization_curves.png,isolated9/runs/problem_11522/plots/gpu_utilization_curves.png,399155
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11522/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_11522/plots/infogain_curves.png,isolated9/runs/problem_11522/plots/infogain_curves.png,237115
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12008/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12008/plots/gpu_utilization_curves.png,isolated9/runs/problem_12008/plots/gpu_utilization_curves.png,370205
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12008/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12008/plots/infogain_curves.png,isolated9/runs/problem_12008/plots/infogain_curves.png,247935
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12592/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12592/plots/gpu_utilization_curves.png,isolated9/runs/problem_12592/plots/gpu_utilization_curves.png,372745
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12592/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_12592/plots/infogain_curves.png,isolated9/runs/problem_12592/plots/infogain_curves.png,254744
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_14376/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_14376/plots/gpu_utilization_curves.png,isolated9/runs/problem_14376/plots/gpu_utilization_curves.png,381243
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_14376/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_14376/plots/infogain_curves.png,isolated9/runs/problem_14376/plots/infogain_curves.png,269600
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_2350/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_2350/plots/gpu_utilization_curves.png,isolated9/runs/problem_2350/plots/gpu_utilization_curves.png,395294
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_2350/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_2350/plots/infogain_curves.png,isolated9/runs/problem_2350/plots/infogain_curves.png,238184
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_3595/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_3595/plots/gpu_utilization_curves.png,isolated9/runs/problem_3595/plots/gpu_utilization_curves.png,374749
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_3595/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_3595/plots/infogain_curves.png,isolated9/runs/problem_3595/plots/infogain_curves.png,244506
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9337/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9337/plots/gpu_utilization_curves.png,isolated9/runs/problem_9337/plots/gpu_utilization_curves.png,371789
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9337/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9337/plots/infogain_curves.png,isolated9/runs/problem_9337/plots/infogain_curves.png,241589
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9483/plots/gpu_utilization_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9483/plots/gpu_utilization_curves.png,isolated9/runs/problem_9483/plots/gpu_utilization_curves.png,361147
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9483/plots/infogain_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_021314/isolated9/runs/problem_9483/plots/infogain_curves.png,isolated9/runs/problem_9483/plots/infogain_curves.png,262838
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330/isolated9/aggregate/H_heatmap.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_235330/isolated9/aggregate/H_heatmap.png,isolated9/aggregate/H_heatmap.png,40443
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330/isolated9/aggregate/H_small_multiples.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_235330/isolated9/aggregate/H_small_multiples.png,isolated9/aggregate/H_small_multiples.png,22569
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330/isolated9/aggregate/action_entropy_per_token_heatmap.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_235330/isolated9/aggregate/action_entropy_per_token_heatmap.png,isolated9/aggregate/action_entropy_per_token_heatmap.png,46266
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330/isolated9/aggregate/initial_final_relationships.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_235330/isolated9/aggregate/initial_final_relationships.png,isolated9/aggregate/initial_final_relationships.png,72378
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330/isolated9/aggregate/p_small_multiples.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_235330/isolated9/aggregate/p_small_multiples.png,isolated9/aggregate/p_small_multiples.png,18098
figures,sequential_vs_isolated,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330,/mnt/shared-storage-user/safewt-share/sunyoubang/verl-agent-run-logs/seq-vs-iso9-20260605_235330/isolated9/aggregate/sweep_curves.png,/mnt/shared-storage-user/sunyoubang/kaisen/infomation-bottleneck-rlvr-paper/artifacts/rlvr_existing_figures_tables_20260607/figures/sequential_vs_isolated/seq-vs-iso9-20260605_235330/isolated9/aggregate/sweep_curves.png,isolated9/aggregate/sweep_curves.png,139495
